"db_version","collection","corpus","child","sex","age","speaker_role","num_tokens","utterance","transcript_id"
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",2,"um go",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",0,"",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"be",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"Shower",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"Dwww",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"night_night",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"lo_lo",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"lo_lo",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"night_night",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"here",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"xxx",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",2,"it night_night",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"xxx",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"Daddy",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"xxx",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"no",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"gram",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"no",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",1,"hi",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"gram",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",1,"bottle",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",1,"bottle",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"pillow",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",1,"ah",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"spiders",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"xxx",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"lo_lo",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",1,"bottle",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"oh",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",2,"want milk",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",2,"me Dwww",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"xxx",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",2,"gone where",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"on",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",0,"",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",1,"recorder",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"on",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",2,"want bottle",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"xxx",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"no",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"buttons",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",1,"bottle",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",1,"no",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"uh",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"down",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"water",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"water",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"there",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"on",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",2,"dance there",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",1,"bottle",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",1,"bottle",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"on",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"ahhah",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"Daddy",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3946076921497,"Target_Child",1,"milk",7352
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"on",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"crying",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"don't",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"give",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"xxx",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",2,"I want",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"Daddy's",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"Daddy",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",2,"oh ow",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"dance",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"uhoh",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"uhoh",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"uhoh",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"on",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",5,"want that that that that",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"key",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"there",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"xxx",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"xxx",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"help",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",2,"yes please",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",2,"meese please",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"open",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"book",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",2,"open it",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"eh",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"cry",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",0,"",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",3,"go in there",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"uhh",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"uh",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"baby",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"soap",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"book",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"uhoh",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"uhoh",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",0,"",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",0,"",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"here",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",1,"butter",7354
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"uhoh",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"uh",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",0,"",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"no",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"xxx",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"yeah",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"xxx",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"xxx",7351
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"xxx",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"huh",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"no",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"baby",7353
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"baby",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",2,"no no",7355
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",2,"thank you",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",0,"",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",2,"thank you",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"eye",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"eye",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"no",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"dai",7350
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"there",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"yeah",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"no",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",2,"get down",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"bottle",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"on",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",2,"look there",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"book",7350
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"more",7359
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"Jwww",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"Cee",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"yeah",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",0,"",7354
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"bottle",7353
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7359
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"eh",7355
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",2,"more banana",7359
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"sure",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"xxx",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"Laura",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"spider",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"xxx",7350
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",2,"more banana",7359
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",0,"",7350
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"Nanny",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"baby",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",2,"no no",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",0,"",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"Cee",7351
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"Na",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"blanket",7353
"2018.1","Eng-NA","Braunwald","Laura","female",18.0660793856137,"Target_Child",1,"xxx",7360
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"banana",7359
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"lo_lo",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",1,"hi",7356
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"Ma",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",0,"",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.9202858374915,"Target_Child",1,"Susie",7357
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"Laura",7359
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"down",7351
"2018.1","Eng-NA","Braunwald","Laura","female",18.0660793856137,"Target_Child",2,"night night",7360
"2018.1","Eng-NA","Braunwald","Laura","female",18.0660793856137,"Target_Child",2,"night night",7360
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"coffee",7358
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7359
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",3,"xxx my hat",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.9202858374915,"Target_Child",1,"Susie",7357
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",2,"to Dwww",7356
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"xxx",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.9202858374915,"Target_Child",5,"xxx Susie Susie Susie Susie",7357
"2018.1","Eng-NA","Braunwald","Laura","female",18.0660793856137,"Target_Child",1,"Mummy",7360
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"hot",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"byebye",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"hat",7350
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"I",7359
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"xxx",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.9202858374915,"Target_Child",2,"milk please",7357
"2018.1","Eng-NA","Braunwald","Laura","female",18.0660793856137,"Target_Child",1,"Laura",7360
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",1,"xxx",7356
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"car",7351
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",1,"xxx",7356
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.9202858374915,"Target_Child",1,"milk",7357
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",4,"no no I no",7354
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7359
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"lolly",7358
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"oh",7359
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",1,"bye",7354
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"no",7355
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",5,"Banana's another nice dog too",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"car",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",1,"Daddy",7354
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",0,"",7355
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"dog",7358
"2018.1","Eng-NA","Braunwald","Laura","female",18.0989342696975,"Target_Child",1,"me",7361
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"xxx",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"no",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",1,"Laura",7354
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"there",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"baby",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"no",7355
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"Fwww",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",2,"ki ki",7356
"2018.1","Eng-NA","Braunwald","Laura","female",18.0989342696975,"Target_Child",1,"me",7361
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"Fwww",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",0,"",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",1,"Laura",7354
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",1,"ki",7356
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"byebye",7351
"2018.1","Eng-NA","Braunwald","Laura","female",18.0660793856137,"Target_Child",1,"xxx",7360
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"n",7355
"2018.1","Eng-NA","Braunwald","Laura","female",18.0989342696975,"Target_Child",1,"chair",7361
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",2,"why why",7354
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"xxx",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",1,"ki",7356
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"car",7351
"2018.1","Eng-NA","Braunwald","Laura","female",18.0989342696975,"Target_Child",1,"chair",7361
"2018.1","Eng-NA","Braunwald","Laura","female",18.0660793856137,"Target_Child",2,"where cracker",7360
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"xxx",7350
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7359
"2018.1","Eng-NA","Braunwald","Laura","female",18.1317891537814,"Target_Child",1,"xxx",7362
"2018.1","Eng-NA","Braunwald","Laura","female",17.9202858374915,"Target_Child",2,"wa straw",7357
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"cookie",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"okay",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",1,"ki",7356
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",0,"",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",0,"",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",1,"byebye",7354
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",1,"ki",7356
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"cookie",7358
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",0,"",7359
"2018.1","Eng-NA","Braunwald","Laura","female",17.9202858374915,"Target_Child",1,"here",7357
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"xxx",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",1,"byebye",7354
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7358
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"car",7351
"2018.1","Eng-NA","Braunwald","Laura","female",18.0989342696975,"Target_Child",2,"that chair",7361
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",0,"",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",1,"car",7354
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"uh",7350
"2018.1","Eng-NA","Braunwald","Laura","female",18.1317891537814,"Target_Child",1,"fly",7362
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"shower",7350
"2018.1","Eng-NA","Braunwald","Laura","female",18.0989342696975,"Target_Child",2,"that there",7361
"2018.1","Eng-NA","Braunwald","Laura","female",18.1317891537814,"Target_Child",1,"fly",7362
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"zoo",7359
"2018.1","Eng-NA","Braunwald","Laura","female",18.1317891537814,"Target_Child",2,"fly fly",7362
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",1,"I",7356
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",1,"uhoh",7354
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"xxx",7355
"2018.1","Eng-NA","Braunwald","Laura","female",18.0660793856137,"Target_Child",1,"cracker",7360
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",1,"done",7356
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"baby",7351
"2018.1","Eng-NA","Braunwald","Laura","female",17.6245918807368,"Target_Child",1,"Dad",7355
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"night_night",7351
"2018.1","Eng-NA","Braunwald","Laura","female",18.1317891537814,"Target_Child",2,"fly fly",7362
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"Laura",7359
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",0,"",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",1,"no",7356
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"xxx",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",2,"no no",7356
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",2,"poo poo",7354
"2018.1","Eng-NA","Braunwald","Laura","female",18.1317891537814,"Target_Child",1,"fly",7362
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"Laura",7358
"2018.1","Eng-NA","Braunwald","Laura","female",18.0660793856137,"Target_Child",1,"cracker",7360
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"shower",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.9202858374915,"Target_Child",1,"apu",7357
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",1,"xxx",7356
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7359
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",1,"poo",7354
"2018.1","Eng-NA","Braunwald","Laura","female",18.1317891537814,"Target_Child",3,"fly fly fly",7362
"2018.1","Eng-NA","Braunwald","Laura","female",18.0989342696975,"Target_Child",2,"milk please",7361
"2018.1","Eng-NA","Braunwald","Laura","female",17.4274625762336,"Target_Child",1,"eat",7353
"2018.1","Eng-NA","Braunwald","Laura","female",17.3617528080659,"Target_Child",1,"night_night",7351
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"Laura",7358
"2018.1","Eng-NA","Braunwald","Laura","female",18.1317891537814,"Target_Child",1,"ugh",7362
"2018.1","Eng-NA","Braunwald","Laura","female",18.0003696174459,"Target_Child",1,"xxx",7359
"2018.1","Eng-NA","Braunwald","Laura","female",17.4603174603175,"Target_Child",2,"poo poo",7354
"2018.1","Eng-NA","Braunwald","Laura","female",18.1317891537814,"Target_Child",1,"Mummy",7362
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",0,"",7356
"2018.1","Eng-NA","Braunwald","Laura","female",17.328897923982,"Target_Child",1,"dark",7350
"2018.1","Eng-NA","Braunwald","Laura","female",17.7231565329884,"Target_Child",3,"ki ki ki",7356
